"hitid"	"hittypeid"	"title"	"description"	"keywords"	"reward"	"creationtime"	"assignments"	"numavailable"	"numpending"	"numcomplete"	"hitstatus"	"reviewstatus"	"annotation"	"assignmentduration"	"autoapprovaldelay"	"hitlifetime"	"viewhit"	"assignmentid"	"workerid"	"assignmentstatus"	"autoapprovaltime"	"assignmentaccepttime"	"assignmentsubmittime"	"assignmentapprovaltime"	"assignmentrejecttime"	"deadline"	"feedback"	"reject"	"Answer.item"	"Answer.target_property"	"Answer.target_position"	"Answer.left_items"	"Answer.middle_items"	"Answer.right_items"	"Answer.position_chosen"	"Answer.items_chosen"	"Answer.target_frequency"	"Answer.familiarization_cond"	"Answer.participant_response_type_condition"	"Answer.participant_feature_count_condition"	"Answer.linguistic_framing_condition"	"Answer.target_filler_sequence_condition"	"Answer.question_type_condition"	"Answer.manip_check_target"	"Answer.manip_check_dist"	"Answer.manip_check_foil"	"Answer.name_check_correct"	"Answer.choice"	"Answer.choice_correct"	"Answer.money_allocated_to_foil"	"Answer.money_allocated_to_target"	"Answer.money_allocated_to_logical"	"Answer.Likert_value_foil"	"Answer.Likert_value_target"	"Answer.Likert_value_logical"	"Answer.about"	"Answer.comment"	"Answer.age"	"Answer.gender"	"Answer.scale_and_levels_condition"	"Answer.familiarization_present_in_study"	"Answer.top_question_order"	"Answer.middle_question_order"	"Answer.bottom_question_order"	"Answer.image_version"	"Answer.hand_position"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3GLB5JMZFXV7G8M2JFKA0QFN8JIGDL"	"A1YGSXZS40Q9K9"	"Approved"	"Thu Feb 12 11:52:56 PST 2015"	"Wed Feb 11 19:11:22 PST 2015"	"Wed Feb 11 19:12:56 PST 2015"	"Wed Feb 11 19:35:29 PST 2015"	""	""	""	""	"""Christmas tree"""	"""star"""	"""left"""	"""lights,ornaments,"""	"""lights,star,"""	"""ornaments,star,"""	"""left"""	"""lights,ornaments,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""FALSE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Christmas trees. Not sure what else."""	"""No."""	"""32"""	"""m"""	"8"	"0"	"1"	"2"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3T111IHZ5EQM28IZNA9KDYA4J7F9RU"	"AI258R8HU53PT"	"Approved"	"Thu Feb 12 11:53:01 PST 2015"	"Wed Feb 11 19:12:23 PST 2015"	"Wed Feb 11 19:13:01 PST 2015"	"Wed Feb 11 19:35:30 PST 2015"	""	""	""	""	"""pizza"""	"""mushrooms"""	"""right"""	"""mushrooms,peppers,"""	"""mushrooms,olives,"""	"""olives,peppers,"""	"""middle"""	"""mushrooms,olives,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""buying pizza"""	""""""	"""25"""	"""o"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"34PGFRQONOBGGGCU8GA3PRWO7R5WJE"	"A26MRON9XGPVB5"	"Approved"	"Thu Feb 12 11:53:11 PST 2015"	"Wed Feb 11 19:11:27 PST 2015"	"Wed Feb 11 19:13:11 PST 2015"	"Wed Feb 11 19:35:30 PST 2015"	""	""	""	""	"""snowman"""	"""mittens"""	"""middle"""	"""hat,mittens,"""	"""hat,scarf,"""	"""scarf,mittens,"""	"""middle"""	"""hat,scarf,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Asking me about snowmen and what they're wearing. Also predict the snowman type that Bob will make next."""	"""No."""	"""30"""	"""m"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3WR9XG3T63BBNJS8X1FNR98OW3774X"	"AR8WU7O3D5PDK"	"Approved"	"Thu Feb 12 11:53:32 PST 2015"	"Wed Feb 11 19:11:33 PST 2015"	"Wed Feb 11 19:13:32 PST 2015"	"Wed Feb 11 19:35:30 PST 2015"	""	""	""	""	"""sundae"""	"""whipped cream"""	"""right"""	"""cherry,whipped cream,"""	"""whipped cream,chocolate,"""	"""cherry,chocolate,"""	"""left"""	"""cherry,whipped cream,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Ice cream and Bob."""	"""No."""	"""26"""	"""M"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3ZGVPD4G6THEOED4VX8EQ1DFMV0TZ6"	"A1ZLI0PFGAO7QP"	"Approved"	"Thu Feb 12 11:53:33 PST 2015"	"Wed Feb 11 19:11:17 PST 2015"	"Wed Feb 11 19:13:33 PST 2015"	"Wed Feb 11 19:35:30 PST 2015"	""	""	""	""	"""pizza"""	"""olives"""	"""middle"""	"""olives,peppers,"""	"""mushrooms,peppers,"""	"""mushrooms,olives,"""	"""middle"""	"""mushrooms,peppers,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob mumbling about pizza"""	""""""	"""25"""	"""f"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3F6KKYWMNB1DQ03O6JX5QAOK9V4DNQ"	"A3IKQMEMAIWAQU"	"Approved"	"Thu Feb 12 11:53:51 PST 2015"	"Wed Feb 11 19:12:08 PST 2015"	"Wed Feb 11 19:13:51 PST 2015"	"Wed Feb 11 19:35:30 PST 2015"	""	""	""	""	"""sundae"""	"""whipped cream"""	"""left"""	"""cherry,chocolate,"""	"""cherry,whipped cream,"""	"""whipped cream,chocolate,"""	"""left"""	"""cherry,chocolate,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Sundaes. And assumptions."""	"""Thanks for the awesome hit."""	"""26"""	"""f"""	"8"	"0"	"0"	"1"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3LPW2N6LKT2VHD84OER86TSM4AZU5R"	"ADL5T7EB9YJD3"	"Approved"	"Thu Feb 12 11:53:58 PST 2015"	"Wed Feb 11 19:13:05 PST 2015"	"Wed Feb 11 19:13:58 PST 2015"	"Wed Feb 11 19:52:29 PST 2015"	""	""	""	""	"""friend"""	"""hat"""	"""left"""	"""glasses,mustache,"""	"""hat,glasses,"""	"""hat,mustache,"""	"""right"""	"""hat,mustache,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Meeting people with different appearance factors and deciding who he was talking about."""	""""""	"""27"""	"""m"""	"8"	"0"	"0"	"2"	"1"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"33OOO72IVHL1GL2U3JO6F3CUDDFCTR"	"A3VO76DH1LSQLI"	"Approved"	"Thu Feb 12 11:54:03 PST 2015"	"Wed Feb 11 19:13:19 PST 2015"	"Wed Feb 11 19:14:03 PST 2015"	"Wed Feb 11 19:52:29 PST 2015"	""	""	""	""	"""sundae"""	"""whipped cream"""	"""middle"""	"""cherry,whipped cream,"""	"""cherry,chocolate,"""	"""whipped cream,chocolate,"""	"""left"""	"""cherry,whipped cream,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""FALSE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""ice cream"""	"""none"""	"""27"""	"""male"""	"8"	"0"	"0"	"1"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3GS6S824SQXCZ63FNE2VIYD5GBAWNI"	"A3GTIIFSMHAKRZ"	"Approved"	"Thu Feb 12 11:54:14 PST 2015"	"Wed Feb 11 19:12:11 PST 2015"	"Wed Feb 11 19:14:14 PST 2015"	"Wed Feb 11 19:52:29 PST 2015"	""	""	""	""	"""sundae"""	"""whipped cream"""	"""left"""	"""cherry,chocolate,"""	"""cherry,whipped cream,"""	"""whipped cream,chocolate,"""	"""right"""	"""whipped cream,chocolate,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Interpretation of vague descriptions."""	"""No comment. Thank you."""	"""33"""	"""m"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3Z7VU45IPYHDFU1VTEO4KVUKUC9Z13"	"A268SWOS479FCX"	"Approved"	"Thu Feb 12 11:54:18 PST 2015"	"Wed Feb 11 19:13:39 PST 2015"	"Wed Feb 11 19:14:18 PST 2015"	"Wed Feb 11 19:52:29 PST 2015"	""	""	""	""	"""snowman"""	"""scarf"""	"""left"""	"""hat,mittens,"""	"""scarf,mittens,"""	"""hat,scarf,"""	"""middle"""	"""scarf,mittens,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""I dont know"""	"""none"""	"""33"""	"""m"""	"8"	"0"	"0"	"2"	"1"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"36NEMU28XFD6HOIFBDNV5JO5BL1MW9"	"A111JBS5HMYQ6N"	"Approved"	"Thu Feb 12 11:54:18 PST 2015"	"Wed Feb 11 19:12:46 PST 2015"	"Wed Feb 11 19:14:18 PST 2015"	"Wed Feb 11 19:52:29 PST 2015"	""	""	""	""	"""boat"""	"""motor"""	"""middle"""	"""sail,motor,"""	"""cabin,sail,"""	"""cabin,motor,"""	"""middle"""	"""cabin,sail,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""This survey is about picking a choice out of equally probabilistic options."""	""""""	"""25"""	"""m"""	"8"	"0"	"1"	"2"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3YW4XOSQKQLWTV7LNRPW33F5SUV1UH"	"A16IH69WCXFJX5"	"Approved"	"Thu Feb 12 11:54:23 PST 2015"	"Wed Feb 11 19:11:40 PST 2015"	"Wed Feb 11 19:14:23 PST 2015"	"Wed Feb 11 19:52:30 PST 2015"	""	""	""	""	"""friend"""	"""hat"""	"""left"""	"""glasses,mustache,"""	"""hat,glasses,"""	"""hat,mustache,"""	"""middle"""	"""hat,glasses,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Deciding which person Bob visited by specific clues, or who is most recognizable and friendly."""	""""""	"""19"""	"""m"""	"8"	"0"	"0"	"2"	"1"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3WRFBPLXRAOF881RDURTD128IIGN33"	"A1MADOUB1BA0A5"	"Approved"	"Thu Feb 12 11:54:58 PST 2015"	"Wed Feb 11 19:14:12 PST 2015"	"Wed Feb 11 19:14:58 PST 2015"	"Wed Feb 11 19:52:30 PST 2015"	""	""	""	""	"""pizza"""	"""mushrooms"""	"""right"""	"""mushrooms,peppers,"""	"""mushrooms,olives,"""	"""olives,peppers,"""	"""middle"""	"""mushrooms,olives,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Language"""	"""No"""	""""""	"""m"""	"8"	"0"	"2"	"1"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3T111IHZ5EQM28IZNA9KDYA4J7ER9B"	"A1PGI90RTIS41J"	"Approved"	"Thu Feb 12 11:55:24 PST 2015"	"Wed Feb 11 19:12:48 PST 2015"	"Wed Feb 11 19:15:24 PST 2015"	"Wed Feb 11 19:52:30 PST 2015"	""	""	""	""	"""Christmas tree"""	"""lights"""	"""left"""	"""ornaments,star,"""	"""lights,ornaments,"""	"""lights,star,"""	"""right"""	"""lights,star,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Making predictions about which trimmed tree Bob choose."""	"""This was an extremely weird survey. But I loved it!!!!!"""	"""19"""	"""M"""	"8"	"0"	"0"	"1"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"38SKSKU7R1X4ABGPMKI14F08W5CLIY"	"ALVV2RLFAI3ZN"	"Approved"	"Thu Feb 12 11:55:42 PST 2015"	"Wed Feb 11 19:15:07 PST 2015"	"Wed Feb 11 19:15:42 PST 2015"	"Wed Feb 11 19:52:30 PST 2015"	""	""	""	""	"""pizza"""	"""olives"""	"""right"""	"""mushrooms,olives,"""	"""olives,peppers,"""	"""mushrooms,peppers,"""	"""middle"""	"""olives,peppers,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Bob eating pizza"""	""""""	"""34"""	"""m"""	"8"	"0"	"1"	"2"	"0"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3LKC68YZ3A3UHR3ROT28XNDA6LFOWP"	"AK0S8EQHPETZQ"	"Approved"	"Thu Feb 12 11:55:42 PST 2015"	"Wed Feb 11 19:14:52 PST 2015"	"Wed Feb 11 19:15:42 PST 2015"	"Wed Feb 11 19:52:30 PST 2015"	""	""	""	""	"""friend"""	"""hat"""	"""left"""	"""glasses,mustache,"""	"""hat,glasses,"""	"""hat,mustache,"""	"""left"""	"""glasses,mustache,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""people judgement"""	"""none"""	"""31"""	"""m"""	"8"	"0"	"2"	"0"	"1"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3IX2EGZR7BJB8KV89M0X2SO7FCQRJ6"	"A31681CCEVDIH3"	"Approved"	"Thu Feb 12 11:56:03 PST 2015"	"Wed Feb 11 19:14:58 PST 2015"	"Wed Feb 11 19:16:03 PST 2015"	"Wed Feb 11 19:52:30 PST 2015"	""	""	""	""	"""Christmas tree"""	"""ornaments"""	"""middle"""	"""ornaments,star,"""	"""lights,star,"""	"""lights,ornaments,"""	"""right"""	"""lights,ornaments,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_1"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Christmas trees"""	"""None, thank you!"""	"""27"""	"""f"""	"8"	"0"	"0"	"1"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"3EJJQNKU9R5FHE0ILMXCQF8S2KMRH1"	"A87D3K9YVKTQ7"	"Approved"	"Thu Feb 12 11:56:06 PST 2015"	"Wed Feb 11 19:14:35 PST 2015"	"Wed Feb 11 19:16:06 PST 2015"	"Wed Feb 11 19:52:31 PST 2015"	""	""	""	""	"""snowman"""	"""scarf"""	"""left"""	"""hat,mittens,"""	"""scarf,mittens,"""	"""hat,scarf,"""	"""right"""	"""hat,scarf,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""TRUE"""	"""twin_2"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Snowmen and how many of each were wearing something."""	"""No"""	"""32"""	"""F"""	"8"	"0"	"0"	"1"	"2"	"""3"""	"-1"
"3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"2J9TP9RA7S5W5UC9UXFFD0JMH00XSU"	"What is he talking about? (1-2 mins)"	"Short and fun! A 1-2 minute word game about what someone is talking about."	"experiment, psychology, game"	"$0.20"	"Wed Feb 11 19:02:02 PST 2015"	"100"	"0"	"0"	"100"	"Reviewable"	"NotReviewed"	"1 scales"	"600"	"60000"	"Wed Feb 18 19:02:02 PST 2015"	"https://requester.mturk.com/mturk/manageHIT?HITId=3YKP7CX6G2FSLYFNMEK8A3J8EEZ7BA"	"34YB12FSQYOAK2SFW8JDJG2HHXAGM3"	"A326CGVAS1ZLVI"	"Approved"	"Thu Feb 12 11:56:18 PST 2015"	"Wed Feb 11 19:13:58 PST 2015"	"Wed Feb 11 19:16:18 PST 2015"	"Wed Feb 11 19:52:31 PST 2015"	""	""	""	""	"""snowman"""	"""scarf"""	"""left"""	"""hat,mittens,"""	"""hat,scarf,"""	"""scarf,mittens,"""	"""left"""	"""hat,mittens,"""	"0"	"-1"	"0"	"2"	"1"	"0"	"3"	"""2"""	"""2"""	"""2"""	"""FALSE"""	"""odd_one"""	"""FALSE"""	"-1"	"-1"	"-1"	"-1"	"-1"	"-1"	"""Behavioral predictions"""	""""""	"""21"""	"""m"""	"8"	"0"	"1"	"0"	"2"	"""3"""	"-1"
